observation_id,task_id,task_version,category,workload,tags,font_id,font_family,font_size_px,margin_px,line_gap_px,width,height,patch_columns,patch_rows,patches,estimated_image_tokens,image_sha256,font_sha256,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,instruction_sha256,payload_sha256,completed_at
reading_087:inter:8px:bd286a30cabb,reading_087,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,inter,Inter,8,1,1,574,61,18,2,36,43.199999999999996,bd286a30cabb331e40cf182fb11b162387eb54d945c2b9ae4a4f24d56ec202ef,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-cc5e-7a91-b121-0f7e99bf9004,5831,0,,True,1.0,May 14,"""May 14""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12962, ""output_tokens"": 117, ""reasoning_output_tokens"": 108}",db42dd035a5321f3c5ddedc6aa3a928cf8811c4652e5fff645fc24872d233ecf,b52fe7a069007a2ccb9432c4196c97c324d7ce59e2240f53908238073ab48545,2026-09-05T05:30:21.883383+00:00
reading_088:inter:8px:5afd770142a3,reading_088,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,inter,Inter,8,1,1,255,157,8,5,40,48.0,5afd770142a33db5e75f508297b9f6105b94fc7460bc16b9ec72f61ada556011,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-cd4c-73f1-a89a-189f680ff37f,6216,0,,False,0.0,27 notebooks,"""77""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12963, ""output_tokens"": 93, ""reasoning_output_tokens"": 85}",0534913fb9b8aa9ea420b5433b842cfa5fb92613cab09e8b066f474cb070ba28,f746b4f4307091d3e67f438bd07610754d9e16b9160407659cd14bc7239f2cc6,2026-09-05T05:30:22.406279+00:00
reading_089:inter:8px:14c4c5d0c9b4,reading_089,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,inter,Inter,8,1,1,254,157,8,5,40,48.0,14c4c5d0c9b4ef1e96d763428c8ffd1bbad7111a4d543b314390042b34f9ab66,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-d185-7ca1-85f2-43bdece27ddf,6323,0,,False,0.0,The replacement key had not arrived.,"""the replacement key had not arrived""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 14268, ""output_tokens"": 68, ""reasoning_output_tokens"": 55}",9d9d9e705f81fb369b676a12d2e019ec95f19d91e00d850bb529ddd324ddf7f7,5f4db611b738a4254bad9868f2b2a293f46ab30173dd0ed63146b41bcede514a,2026-09-05T05:30:23.194073+00:00
reading_090:inter:8px:f9846deea278,reading_090,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,inter,Inter,8,1,1,160,253,5,8,40,48.0,f9846deea278f9c913a5d639f84ee090513a46bed2d0080ffb3ea10e01c0e083,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-d124-7383-9625-c992bd518e49,4967,0,,False,0.0,The field station,"""field station""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12966, ""output_tokens"": 58, ""reasoning_output_tokens"": 49}",6c8ca6fd3668f66ed845ebc666f52c596d39141ca759cf91295590b289801f54,c59fdfe28376be3f7f4764babb112017ee578341f06e546457dfd62e1d0b6861,2026-09-05T05:30:21.920494+00:00
reading_091:inter:8px:3c4034c49a9a,reading_091,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,inter,Inter,8,1,1,159,253,5,8,40,48.0,3c4034c49a9a50cd869c5dada327954cba14cd8171bf077e30edf5eb7c48e1fe,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-e3a5-7533-98df-96d37152e59c,12553,0,,True,1.0,teal,"""teal""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 23040, ""input_tokens"": 28757, ""output_tokens"": 354, ""reasoning_output_tokens"": 287}",4d17b976359e983e29e3d5d90bc086abce93a31f8cbf685e2ab0a1adb6223c6f,09005a48f22781d8d77ed983cadb7b886266a954c58e47e2988256ab4023d4b8,2026-09-05T05:30:34.437770+00:00
reading_092:inter:8px:5501b3615506,reading_092,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,inter,Inter,8,1,1,605,61,19,2,38,45.6,5501b361550626baed771911b688f9e0f1c0eaa935e663447bf43e64555c27d5,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-e3da-78c3-b7bd-152a3a395a39,4910,0,,True,1.0,January 10,"""January 10""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12963, ""output_tokens"": 51, ""reasoning_output_tokens"": 42}",5664d3d97a07d1dcc7d70ce6b2e423924459b65981ac30cb177423b9321c2013,39bf2af0d10f9cce9f28a5d0ce4ef2f198902573fa42e3936fc86952ad675543,2026-09-05T05:30:26.831116+00:00
reading_093:inter:8px:320b5018ee8e,reading_093,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,inter,Inter,8,1,1,160,253,5,8,40,48.0,320b5018ee8e2290a70131b402bdb95023733f1149081d84e15f5c3dd3cf83cc,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-e68a-7573-a211-984ab24a0623,5855,0,,True,1.0,35,"""35""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12965, ""output_tokens"": 70, ""reasoning_output_tokens"": 63}",e813d1dd6bce4f0cfafd3036913534556f9036f6d4b7dc45c0e49515a25d48cb,e1e5b7f08cd94227f7d36c2990a01d3111b0566a970ef5d827bc29b964e66689,2026-09-05T05:30:28.262532+00:00
reading_094:inter:8px:18fcc664ac2c,reading_094,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,inter,Inter,8,1,1,672,61,21,2,42,50.4,18fcc664ac2c537567b2894478712090aa74814e0877a9e69ced7021a4a4a147,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-e9a0-7871-afbe-f773b0734f38,5181,0,,False,0.0,Because the network maintenance window was extended.,"""the network maintenance window was extended""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12966, ""output_tokens"": 82, ""reasoning_output_tokens"": 68}",abccffb9e9ecdf7b9a8e7cc0aaeebc744cad6256103836ca8b25123389eb2ee3,8e5aee46a25d07acad262349eda530e7db436030a545fc5b3ab395c038269bf1,2026-09-05T05:30:28.376104+00:00
reading_095:inter:8px:2c35bd7ecd71,reading_095,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,inter,Inter,8,1,1,256,157,8,5,40,48.0,2c35bd7ecd714d7108d5353253acd0848f24fcefaa88a508994f40e10592f9b5,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-f5e4-74a1-a952-8cf5b7690a74,6450,0,,False,0.0,The older notes,"""river lab""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12965, ""output_tokens"": 117, ""reasoning_output_tokens"": 108}",f7db377f598b0a2bcb9ebd30c9afc51683bb03c394902c53bafd45bac287a215,d78eabd7ac6334d063922f909baee50f1ad111620d82bac38946841ad5db4cea,2026-09-05T05:30:33.283876+00:00
reading_096:inter:8px:c114fef2d9b0,reading_096,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,inter,Inter,8,1,1,158,253,5,8,40,48.0,c114fef2d9b0a3725d4b7f54483cf08e6b8c32dd1f3056aa4e8fa599cfb509ff,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-fc30-74c1-bd6a-b7c4dc1cb26f,6678,0,,True,1.0,scarlet,"""scarlet""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12968, ""output_tokens"": 159, ""reasoning_output_tokens"": 151}",2b1e8c43d6f5242f7f0f4389f392feec2e6a1d5dedb4d224368a71e9616e32d8,ee5a147be9f6e25d07445b2038961885f48474b3987a47038bbfaf8f77535297,2026-09-05T05:30:34.942207+00:00
reading_097:inter:8px:a8155d4ff4e9,reading_097,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,inter,Inter,8,1,1,256,157,8,5,40,48.0,a8155d4ff4e9c031b5be2e5bb8849bc47c588debc4a728de9260d885b858c3c3,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700b-fc3f-7b83-89a0-051d1bba257d,4679,0,,True,1.0,March 12,"""March 12""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12963, ""output_tokens"": 67, ""reasoning_output_tokens"": 58}",cf6bdeea8006551968a13379ce31c7d508ac2593d39ad61a9f59b88c788bd30b,5f64b085439f2313173dce925b428810dba71e859a9d599a853b8873c1ef5b87,2026-09-05T05:30:33.056441+00:00
reading_098:inter:8px:29184ce47e54,reading_098,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,inter,Inter,8,1,1,574,61,18,2,36,43.199999999999996,29184ce47e54116b742fbc2f8414b49838a3c31d18f5bee2f0162a75e969f6eb,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-0e6e-75d2-9ea5-e49c1f1c43df,4331,0,,True,1.0,86,"""86""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12960, ""output_tokens"": 41, ""reasoning_output_tokens"": 34}",ec44400889ac64c1a032fa01ff33ccb5440d88144b9ff3856b3878eb985507fc,985d5492efc42e15bc5179671cf56cef191215fd066ab40a75734b20022de284,2026-09-05T05:30:37.389122+00:00
reading_099:inter:8px:aa17e43fb4de,reading_099,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,inter,Inter,8,1,1,160,253,5,8,40,48.0,aa17e43fb4deed56e0c0975c37b984e50098aedf8ad8057eb45316499f462046,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-0ff9-78d3-874f-966a6dbd4f07,5924,0,,False,0.0,Because a supplier changed the pickup time.,"""a supplier changed the pickup time""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12966, ""output_tokens"": 144, ""reasoning_output_tokens"": 130}",ad00fb3e817f10939bb55e260a88dbf012124287c254b0c479cbbba818f5b801,ca7fa11ef2caa555150255be40340311ceecff4b67cbb45de4c1314294fb57fe,2026-09-05T05:30:39.209025+00:00
reading_100:inter:8px:f99590b943b6,reading_100,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,inter,Inter,8,1,1,608,61,19,2,38,45.6,f99590b943b621b7a73647778840e992f0d15574dfb52cef356d45400463a1fe,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-1452-7752-b006-5749dc60d746,16690,0,,False,0.0,The west depot,"""field station""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26174, ""output_tokens"": 690, ""reasoning_output_tokens"": 615}",015009b2d27b1dce3c5782c46218692729cb684dad1ff7163f25d5e19ba2ea34,39abfe1786205f83038be1e1dee1bae6fa8d8a17f18544c33e765e46d5e51a70,2026-09-05T05:30:51.128453+00:00
reading_101:inter:8px:6babb9f7bc83,reading_101,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,inter,Inter,8,1,1,191,217,6,7,42,50.4,6babb9f7bc83bd174dc64cf327326ae9d22193001ad49a8f1c617c99071fe947,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-16cc-7b22-86ce-fb8c3657156b,6140,0,,True,1.0,ivory,"""ivory""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12967, ""output_tokens"": 153, ""reasoning_output_tokens"": 145}",18fc5a5c651d6c5838edb132109e43f915095b1b3f98394cdf8563333856d0ea,12ba3dc03dca5b6ebdfd7a9740942c0762a90ac46ba034b7637752707069801c,2026-09-05T05:30:41.083180+00:00
reading_102:inter:8px:cfdb7438f306,reading_102,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,inter,Inter,8,1,1,160,253,5,8,40,48.0,cfdb7438f30668b2aa3ac9462f373b8a2c51ed1b7a3a607b9275a4f03fe23bd1,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-1ee2-7f43-9403-746a8390da7c,9778,0,,True,1.0,June 9,"""June 9""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26121, ""output_tokens"": 275, ""reasoning_output_tokens"": 207}",9e2bd2453c4b802f30eca3fe89a7f41219bf6e0bafffbf4ab5693273e831c1cd,f1e3d90fcf16ab0413e323750894ff48740137daeeebb9dc8458e1a982dc4e07,2026-09-05T05:30:47.168599+00:00
reading_103:inter:8px:fe0beb14f687,reading_103,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,inter,Inter,8,1,1,255,157,8,5,40,48.0,fe0beb14f68747410024b57b27ad173e01837cca7a621ae9142f53acc04a5fa7,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-263e-7c73-a58c-eff59e04949f,3445,0,,True,1.0,48,"""48""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12967, ""output_tokens"": 31, ""reasoning_output_tokens"": 24}",e3a54d20207a20bc5e13a34951c4f445ea2d31f7a2c90f7f2c212fda866754cd,4d89d85e9196fff4b7266024cd7b159b90c5a9667c42722a9e37755bbbe4217f,2026-09-05T05:30:42.655296+00:00
reading_104:inter:8px:16995b45726d,reading_104,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,inter,Inter,8,1,1,255,157,8,5,40,48.0,16995b45726dc2da28a3d109a893236bb9e298458526beeb94469fca7365b49b,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-2d6e-71b2-abd7-ea511a4a16a5,5557,0,,False,0.0,Because a power outage was scheduled.,"""a power inspection was scheduled""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12964, ""output_tokens"": 103, ""reasoning_output_tokens"": 90}",07db501670abcab5c9a67bbe32a25bf69e16c1a69e787503d4a673f611d0e7a8,e7466e15e5ae33aa34491843c43788579cf7a9a5311f3272e5c35ab7ffe8d4dd,2026-09-05T05:30:46.640916+00:00
reading_105:inter:8px:af1791acd7c2,reading_105,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,inter,Inter,8,1,1,255,157,8,5,40,48.0,af1791acd7c2222236d746d5dc1f236f2464f05013a29eea8cab6d5166e66167,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-33d6-7c11-b4a1-c57231fbfd4c,4844,0,,False,0.0,The central office,"""central office""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12964, ""output_tokens"": 103, ""reasoning_output_tokens"": 94}",bc460924cd4c8837ba435adbccf8dd7c6de5b7d3237c6bc7be28afa9c35e521d,431d5e79a45c59613c90fb928b23716805227caa1b832004d73fd34f0644d285,2026-09-05T05:30:47.500171+00:00
reading_106:inter:8px:52e0b9bfa210,reading_106,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,inter,Inter,8,1,1,596,61,19,2,38,45.6,52e0b9bfa210404e55ebab717ad65fbd5edf275fb2f8e6c12607b8470e15eda4,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-42ef-7ab3-b603-24f188778862,5089,0,,True,1.0,amber,"""amber""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 11008, ""input_tokens"": 12961, ""output_tokens"": 80, ""reasoning_output_tokens"": 73}",82d5df20fc402431a6e134c719089067f09cb7c8aa3cfd74ed854cdd4c850066,8bb00963d6f929b2913896ba41c3c622ba2dc49afbc2a41225849abb66de5fa5,2026-09-05T05:30:51.731032+00:00
reading_107:inter:8px:a3fe102af329,reading_107,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,inter,Inter,8,1,1,574,61,18,2,36,43.199999999999996,a3fe102af329000d21f95cb96d7434118ae4757201dff3568416b7218c4dd014,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-4604-7753-91bd-f5521128a0db,4773,0,,True,1.0,May 22,"""May 22""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 14265, ""output_tokens"": 45, ""reasoning_output_tokens"": 36}",dda69228a74a3c65ca065de19e87f5eed5c7c3c2df90734f19d9a47210e5a862,536cdcd4152bf59708b6bf19ac678b97c10dfa9158c315eee7bcfca3d8e41370,2026-09-05T05:30:51.942543+00:00
reading_108:inter:8px:bcf8ab008301,reading_108,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,inter,Inter,8,1,1,160,253,5,8,40,48.0,bcf8ab0083010329489fa9f4be88ff172cac57f2e269710bcdbcaa2ac45e4d8d,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-481b-7e51-aac9-3c2b4f94f689,4509,0,,True,1.0,74,"""74""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12968, ""output_tokens"": 39, ""reasoning_output_tokens"": 32}",616e188d36421113566ebd3f03f1a47e7bb361c0db190e51839fb6f95ad76cc7,5a69d7cdee20c2ca996ef4e46b6b69c859baefb2ad2495b68bec61a7fc35636f,2026-09-05T05:30:52.012525+00:00
reading_109:inter:8px:5834ed996289,reading_109,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,inter,Inter,8,1,1,607,61,19,2,38,45.6,5834ed996289cdeb0a3fa76da5194714794f56e2392d7783e09f69a90d3c1704,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-556b-7c61-89c0-647f98e212c9,7608,0,,False,0.0,Because she was waiting on a courier for maintenance.,"""the network maintenance window was extended""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12959, ""output_tokens"": 215, ""reasoning_output_tokens"": 199}",b4bbde028e70b5c0b286be8f68f11b1cd7f7200522723965445bf7fdcd5617bb,17517788c00ca8030710d32896a3f9c0164d3a932858d0e580d26df1186bae25,2026-09-05T05:30:58.737656+00:00
reading_110:inter:8px:8d3150d9ecb8,reading_110,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,inter,Inter,8,1,1,160,253,5,8,40,48.0,8d3150d9ecb8243d8dda1660ce5a3803c4e573d78233a9fb26f58fb6f96909c9,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-58e2-7740-941a-e33a66f6ba8f,7234,0,,False,0.0,The dispatch bay,"""dispatch bay""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 24064, ""input_tokens"": 26090, ""output_tokens"": 130, ""reasoning_output_tokens"": 62}",a5d0a14419def7f927c440c0ae00867abf19df6f30250d6ef0ae1fc7bc77315b,12a1408b4c9ba408729faa10b459ac6f2a33ed9590d388931d43df6e64bdc01f,2026-09-05T05:30:58.966176+00:00
reading_111:inter:8px:da411f3cfc70,reading_111,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,inter,Inter,8,1,1,160,253,5,8,40,48.0,da411f3cfc70768b383774ecd46aa75a7619f946343a073433cd89c54352094c,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-5a60-7f22-98c9-b32491e55a01,5278,0,,True,1.0,amber,"""amber""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12968, ""output_tokens"": 84, ""reasoning_output_tokens"": 77}",737fbfcb3d525539d4cf3f54cd5652a99a55f9557bfe2be263cbb13ba629c0d4,cf8c58576dd796e519321a674e2a3d5310266fda3837625d8a2829310a147e5f,2026-09-05T05:30:57.222414+00:00
reading_112:inter:8px:70fdc63de2af,reading_112,1,reading_date,noncoding,reading_comprehension;synthetic;date;non_coding,inter,Inter,8,1,1,607,61,19,2,38,45.6,70fdc63de2af2a071834d137553833fd1065d621e820d9230f834b335c2ef59b,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-5b01-7182-b78c-5684b0b97cd1,7441,0,,True,1.0,October 5,"""October 5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12962, ""output_tokens"": 169, ""reasoning_output_tokens"": 160}",9b356a136e9801bdde979c89222694f8402e3e1268129818bb6a8a0f68432e13,75e50795a5fd993f06d2c4b6c7373c120eacf7e5becce1f5fed1f510be998415,2026-09-05T05:30:59.457989+00:00
reading_113:inter:8px:dafeb511080d,reading_113,1,reading_quantity,noncoding,reading_comprehension;synthetic;quantity;non_coding,inter,Inter,8,1,1,158,253,5,8,40,48.0,dafeb511080d864b1f99d98bb5d31fa5a93c067c3c125738fa3ab2bf5dd45b5a,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-6cab-76d3-97c7-e8c3936b3aa1,4066,0,,True,1.0,52,"""52""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12967, ""output_tokens"": 41, ""reasoning_output_tokens"": 34}",d9a349c11ad343249d2c144fbec98e7b3c1cee246ffbd27313ade9978cafae42,72c0aa757b64889cad8c841aac0319f8b957ce5ef616fa57e9343e02eec518b3,2026-09-05T05:31:01.290015+00:00
reading_114:inter:8px:90a9b49de45c,reading_114,1,reading_cause,noncoding,reading_comprehension;synthetic;cause;non_coding,inter,Inter,8,1,1,606,61,19,2,38,45.6,90a9b49de45c6ffb6a7e36be2db0743f94f604196b8f10dc7c5bc5d0083b54c9,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-72fe-7a93-9c7e-943707d5ce0e,4809,0,,False,0.0,Because the calibration check had to be repeated.,"""the calibration check had to be repeated""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12961, ""output_tokens"": 47, ""reasoning_output_tokens"": 32}",af95228f14c40d620b5549cb2c1aee6d4365cf36ac63f54b18684ffd74178197,29f2ffb60d6f0e28eecbe6fbb85c06869c268377444f6e793e9ca27be126692b,2026-09-05T05:31:03.549213+00:00
reading_115:inter:8px:7fba8ebfdca8,reading_115,1,reading_location,noncoding,reading_comprehension;synthetic;location;non_coding,inter,Inter,8,1,1,607,61,19,2,38,45.6,7fba8ebfdca8253a780dbc9d46abc9640aded822c00a548355d56d8c94f87c08,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-74da-7973-a4cf-c924878a2988,5017,0,,False,0.0,In the field station.,"""field station""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12960, ""output_tokens"": 56, ""reasoning_output_tokens"": 45}",3cc7a47f29cea19125e0e6b54c2786b44eddc6c9aee79396c31e336d3857e882,db14de2228113b48c66328a4d050c4d6484676b84cdc319f375747fc7b804972,2026-09-05T05:31:03.984142+00:00
reading_116:inter:8px:5434ab0461c0,reading_116,1,reading_fact,noncoding,reading_comprehension;synthetic;fact;non_coding,inter,Inter,8,1,1,256,157,8,5,40,48.0,5434ab0461c0d5d825a3a4faea9e22cc1a0e948a11d4705acb6a47a22723b771,29160a80ff49ddcab2c97711247e08b1fab27a484a329ce8b813d820dc559031,gpt-5.6-luna,1,01a0700c-76b5-7950-9757-93b12c113641,6760,0,,True,1.0,ivory,"""ivory""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12966, ""output_tokens"": 141, ""reasoning_output_tokens"": 133}",f96c3776a9b3e3142d20881995fc191e4fbe7f61dffafe0d4d9c7e9b22009819,50591895b62dcd62813a18d6bc2f7aa14d56673eb0d24b7830a0fd1ed7379228,2026-09-05T05:31:06.218503+00:00
